query_id,rank,doc_id,content
Q09,27,211060,"Satellite and Terrestrial Network for 5G: The introduction and global roll out of eMBB service within 5G raises coverage and network dimensioning issues in underserved and unserved areas, especially in low ARPU regions of emerging markets, and on mobile platforms (e.g. vessels and aircraft). Satcom systems are the only economic solution to address these scenarios provided that they are seamlessly integrated into the future 5G architecture and optimum efficiency is achieved via technological synergies between 5G mobile and satcom systems. SaT5G will bring satcom into 5G by defining optimal satellite-based backhaul and traffic offloading solutions. It will research, develop and validate key 5G technologies in order to take the best value of satcom capabilities (e.g. multicast for content and VNF delivery, ubiquity and resiliency) and mitigate its inherent constraints (e.g. latency). It will identify novel business models and economically viable operational collaborations that integrate the satellite and terrestrial stakeholders in a win-win situation. SaT5G will validate, through specific research pillars, the required technology bricks that will enable the targeted markets to be addressed. The project gathers key stakeholders from the global satcom industry partnering with MNOs, SMEs and research centres with the expertise from cellular network operation"
Q09,28,211421,"5G-CORAL: A 5G Convergent Virtualised Radio Access Network Living at the Edge: The 5G-CORAL project leverages on the pervasiveness of edge and fog computing in the Radio Access Network (RAN) to create a unique opportunity for access convergence. This is envisioned by the means of an integrated and virtualised networking and computing solution where virtualised functions, context-aware services, and user and third-party applications are blended together to offer enhanced connectivity and better quality of experience. The proposed solution contemplates two major building blocks, namely (i) the Edge and Fog computing System (EFS) subsuming all the edge and fog computing substrate offered as a shared hosting environment for virtualised functions, services, and applications; and (ii) the Orchestration and Control System (OCS) responsible for managing and controlling the EFS, including its interworking with other (non-EFS) domains (e.g., transport and core networks, distant clouds, etc.). Through the 5G-CORAL solution, several Key Performance Indicators (KPIs) can be achieved, notably an ultra-low end-to-end latency in the order of milliseconds. Moreover, new business prospects arise with new stakeholders in the value chain, notably small players owning computing and networking assets in the local service area, such as in shopping malls, airports, trains"
Q09,29,211066,"5GCITY: Delivering on the 5G promise of increased data rates, and ubiquitous coverages, poses stringent requirements on traditional vertically integrated operators. In particular, telecom operators are expected to massively roll out Small Cells, which requires finding appropriate urban spaces with both backhaul and energy availability. Network sharing becomes essential to unlock those commercial massive deployments. The open access model, or neutral host, will come to play a key role on the deployment of 5G networks, especially in urban scenarios where very dense Small Cell deploymens are required. In parallel recent trends are paving the way towards the development of new, heterogeneous and distributed cloud paradigms that significantly differ from today’s established cloud model: with edge computing, cloud architectures are pushed all the way to the edge of the network, close to the devices that produce and act on data. We posit that there are two sets of players perfectly poised to take advantage of both trends since they already own the infrastructure needed to build edge deployments: telecommunication providers and municipalities. 5GCity focuses on how common smart city infrastructure (i.e.,small cells and processing power at the very edge of networks) can bring benefit to both players based on resource sharing and end-to-end virtualization, pushing the cloud model to the extreme edge. 5GCity will design, develop, deplo"
Q09,30,215441,"Mathematical Modelling and Optimization of Programmable 5G Networks: The exponential increase in mobile data traffic warrants disruptive changes in the design and management of cellular networks. The next generation (5G) networks target to support a variety of applications having diverse requirements in data rates, latency, energy, etc. To address this surge in traffic demand and the associated heterogeneity in service requirements, several candidate technologies are being investigated under the 5G vision, naming a few: 1) Ultra-dense network deployment for high spatial capacity; 2) Network slicing to support heterogeneous service requirements; and 3) Cloud radio access networks (CRAN), etc. An important element of the 5G vision is to achieve a 50% reduction in the total network energy consumption. To ensure that the future networks meet both the service and the sustainability requirements, energy-efficient designs and integration of renewable-energy sources into the network infrastructure are needed. To address the sudden capacity demands, on-demand network deployment is desired, instead of maintaining a permanently over-engineered infrastructure. Inclusion of these approaches result in highly complex and stochastic network topologies. Modeling and optimizing such networks is a challenging problem. State-of-the-art approaches are not adequate to model these new scenarios, and different mathematical techniques are required. This proposal addresses the optimization and modelling challenges per"
Q10,1,199879,"network infrastructure as commons: Communication and information distribution are key components of a modern society. The advent of the Internet has been often invoked as a remedy for their democratization. The truth shows a different picture: the digital divide is widening the gap between those who can access and take advantage of the new systems, and those who remain disconnected. The Internet’s unsustainability, coupled with the lack of awareness of the actual complexity of the Internet’s organisation, means that users are mostly unaware of the potentials of digital interaction and, most of all, of the possibility to have a bottom-up, democratic, communal organisation of it. netCommons studies an emerging trend: community-based networking and services that can offer a complement to the global Internet’s model. Community networks not only offer to citizens the access to a neutral, network infrastructure, which naturally increases the transparency of data flow, storage and use, but they also represent the archetype of networked collective cooperation and action. Community networks are complex systems that require multiple skills to thrive: technical, legal, socio-economic, and more. They face many challenges and they need means and tools to grow and produce a higher impact on society. netCommons follows a dual approach to achieve its goals: 1) It works at a local level, mingling with the communities to gather relevant information, elaborate it, and return them advanced tools to grow and thrive; 2) Starting from the"
Q10,2,204439,"Resolving the Tussle in the Internet: Mapping, Architecture, and Policy Making: The Internet has revolutionalized the way people and corporations communicate, publish, access, and search for information. As our globally-connected digital civilization increasingly relies on its smooth operation any disruption has a direct negative impact on both the economy and society. However, the Internet was not designed to serve its current role nor was foreseen to be a public good. On the contrary, it was designed to be fully decentralized and thus administrated by the owners of independent networks. Today, the various Internet players have diverse and often conflicting objectives. Indeed, the tussle between Internet players or between them and governments hit the news and the negative externalities affect the life of potentially billions of Internet users worldwide and harm innovation in the Internet. We propose a research agenda to resolve the tussle in the Internet. First, we propose the use of sophisticated techniques to collect and analyze massive network data to unveil the complex interactions among the various Internet players that lead to disputes and to identify the conditions under which conditions a resolution is possible. Second, we utilize additional degrees of freedom to resolve the tussle in the Internet by enabling coordination of the various Internet players. To this end, we introduce expressiveness of all the involved parties in existing and emerging protocols and enable agile deployment of third-party"
Q10,3,194285,"Universal, mobile-centric and opportunistic communications architecture: Cars, sensors, home appliances, every device in the daily life of citizens is becoming a constituent in Future Internet, adding to the need to reconsider requirements and assumptions in terms of network availability and affordability to support the ever increasing traffic demand. Still, the current Internet can only evolve adequately, if its infrastructure can be devised to accommodate the emerging services. The increased cost of adding new infrastructure and capacity has a drastic effect on rural and remote communities as well as nomadic users as they become marginalized by not gaining access to crucial Internet services. Our goal is to make the Future Internet universally pervasive supporting a diverse set of services. To achieve this, we develop a universal mobile-centric and opportunistic communications architecture, which integrates the principles of Delay Tolerant Networking (DTN) and Information Centric Networking (ICN) in a common framework. We utilize the benefits of both ICN and DTN to enable resource exploitation at minimal bandwidth, opportunistic access to information and more localized access to information through novel caching strategies. UMOBILE focuses on assisting users in getting access to the content they want or content that may be of shared interest to their trust circles. By relying on an instance of the UMOBILE architecture, users are able to share information directly with other peers without relying on infrastructure or expensive connectivity services. The"
Q10,4,194197,"empoWering prIvacy and securiTy in non-trusteD envirOnMents: The advent of the Future Internet prompts fundamental transformations in whole ICT ecosystems, while bringing new opportunities to stakeholders in the availability and rational use of physical resources with large-scale savings in IT investments. It will also pose new security challenges especially for ensuring robust protection of privacy and integrity of personal information, which are a fundamental part of the societal acceptance of new ICT schemes, services and solutions. The consolidation of highly complex Cloud computing paradigms materializes the long-held dream of computing as an on-demand automatically managed utility, but at the same time it calls for the materialisation of technologies to enable tangible levels of trustworthiness and end-to-end security in the new ICT platforms and architectures. While currently there are solid bases for homomorphic cryptography and secure processing of data, research in WITDOM will go further, aiming at truly efficient and practical privacy enhancing techniques and efficient signal and data processing in the encrypted domain, and develop a holistic security-by-design framework for quantitative evaluation of end-to-end security and privacy, aiming at guaranteing efficient and verifiable provision of privacy in the context of ICT services owned by third-party providers of distributed processing and storage, thereby maximizing independence from stated security and privacy commitment"
Q10,5,206387,"Decentralised Citizens Owned Data Ecosystem: Today’s Internet is becoming increasingly centralised, slowing innovation and challenging its potential to revolutionise society and the economy in a pluralistic manner. DECODE will develop practical alternatives through the creation, evaluation and demonstration of a distributed and open architecture for managing online identity, personal and other data, and collective governance in a citizen-friendly and privacy-aware fashion. Strong digital rights that makes it possible for data subjects to determine access rights to their information through flexible entitlements and open standard-based agreements regarding data governance (on the model of Creative Commons licenses) will be woven into the technological architecture. DECODE will increase digital sovereignty of European citizens by enabling them to produce, access and control their data and exchange contextualised information in real-time, and in a confidential, and scalable manner. DECODE will develop a modular privacy-aware IoT hub with a free and open source operating system backed by a state of the art blockchain infrastructure supporting smart-contracts and privacy protections. The architecture will be demonstrated through four pilots in Barcelona and Amsterdam, in the field of digital democracy, citizen sensing, and collaborative economy. The pilots will be run with the active involvement of social entrepreneurs, hackers, and makers. Innovators will be able to build solutions on top of the platform through hackathons and open challenges, while"
Q10,6,212238,"(EU) Explorations in Next Generation Internet emerging research opportunities, technOlogies and methods.: No other technology has been able to radically reshape and permeate the very fabrics of our societies as rapidly and fundamentally as the internet has. But the increased concentration of power on the internet in the hands of just a few ever more dominant players makes that few now reap the true benefits of the digital economy; the growing complexity and opacity of the processes and technologies that govern it makes challenging this status quo exceedingly difficult. Serious interventions are needed to make the next generation internet inclusive, resilient and competitive again. By intervening in the development process of emerging technologies, we are able to steer the process of innovation in a human-centric and ethical direction and allow European businesses and civil society organisations to play a leading and pioneering role in their development. But to help direct and shape the future internet, we need to know which technologies will underpin it. To identify the technologies that will likely be game changers for the internet in 2025, we use cutting edge big data methodologies and novel web-scraped data sources to capture early signals about technologies and research topics, and develop a rigorous process for evaluating whether a technology will positively contribute to the development of a more desirable internet. The EU Engineroom project approach is centred around the articulation of an ambitious and concrete vision for the future internet, and the development of"
Q10,7,214946,"Content-Aware Wireless Networks: Fundamental Limits, Algorithms, and Architectures: Wireless communication networks are the essential connectivity tissue of the modern digital age. Wireless data traffic is predicted to increase by almost three orders of magnitude in the next five years. It is unlikely that such increase can be tackled by an incremental “more-of-the-same” approach. This proposal stems from the observation that the killer application for wireless networks is on-demand access to Internet content. CARENET advocates a novel content-aware approach to wireless networks design that can provably solve the scalability problem of current systems, thus supporting the paradigmatic shift “from Gigabits per second for a few to Terabytes per month for all”. CARENET’s vision is to serve an arbitrarily large number of users with bounded transmission resources (bandwidth, number of transmit antennas, and power). The fundamental question is: how can such a per-user throughput scalability be achieved in the presence of on-demand requests, for which users do not access simultaneously the same content? CARENET builds on a novel information theoretic formulation of content-aware networks and on several recent results in information theory, network coding, channel coding, and protocol design, stimulated by the PI’s recent work. Key elements of the proposed content-aware architectures are new caching"
Q10,8,195865,"INnovatiVE cohereNt detecTIon Optical access Networks: In the called “information age”, digital communications play an essential role on the economy and sustainable growth of the society. Access networks are essential part of the communication infrastructure as bridge between end-users and core networks. Their design must make possible the provision of real-time high-bandwidth access to Internet, essential for advanced communication services as immersive video and ubiquitous cloud computing. It is clearly foreseen that the only long-term solution to the problem involves optical fiber as transmission medium, the so called optical access networks. Passive optical network (PON) is the most widely employed technology because of the cost reduction it entails, but the capacity of actual time-division multiplexed PONs will be exhausted eventually as more bandwidth-hungry applications become available in the near future. Telecommunications carriers face the challenge of meeting the unprecedented bandwidth demand by end users at the same time the capital and operating expenditures requirements are reduced. INVENTION project targets the development of cost-effective and high capacity communication architectures for their employment on optical access/metro networks. The proposed concept will be based on the employment of coherent detection with low-cost and simplified optical receiver architectures, making sure that the proposed approaches meet the cost requirements of these optical networks. The propose"
Q10,9,194193,"A New, Evolutive API and Transport-Layer Architecture for the Internet: At the 2011 OECD High-Level Meeting “The Internet Economy: Generating Innovation and Growth”, Vint Cerf, VP and Chief Internet Evangelist at Google, said that one of the biggest issues with the Internet is “keeping the network as open as possible to invite as much innovation as we can with as little barrier to that innovation as possible, so that new Googles and Amazons and PayPals and Skypes can happen all around the world.” A significant barrier to innovation by SMEs is the ossification of the Internet transport architecture. New groundbreaking services often require different transport protocols, better signalling between application and network, or a more flexible choice of links. A few large enterprises have the resources to support their innovations by developing their own transport systems—Adobe, Google and Microsoft have done so. Open sophisticated transport protocols exist now, but are difficult for SMEs to use owing to their lack of support across the Internet. NEAT addresses two obstacles to Internet innovation: 1) It lowers the barrier to service innovation by developing a free open-source transport system that will allow SMEs to leverage the rich set of available transport protocols. 2) It paves the way for an architectural change of the Internet where new transport layer services can seamlessly be integrated and quickly made available, minimising deployment difficulties, and allowing Internet innovators to take advantage of them where"
Q10,10,202697,"Constructing an Alliance for Value-driven Cybersecurity: The growing complexity of the digital ecosystem in combination with increasing global risks entail the danger that enforcing cybersecurity may bypass other fundamental values like equality, fairness or privacy, whereas downplaying cybersecurity would undermine citizens’ trust and confidence in the digital infrastructure. Technology developers as well as legal and philosophical scholars and empirical researchers have dealt for many years with cybersecurity issues, although from very specific angles. What is missing is community-building that unifies these perspectives from the presupposition that technology development in cybersecurity should incorporate European values and fundamental rights. Constructing this community – an alliance for value-driven cybersecurity – is the central aim of the CANVAS consortium. CANVAS consists of partners from different scientific traditions – ethical, legal, empirical and technological – with unique competences and broad contact networks such that they can serve as “seed crystals” for community-building. The consortium will take three domains of application with unique value-profiles and complementing cybersecurity exigencies – the health system, finance, and police / national security – as starting point for outlining problems related to value-driven cybersecurity. Using a three-step process, CANVAS will (1) structure existing knowledge, (2) design a network for exchanging knowledge and generating insights across domains, and (3) disseminate the insight"
Q10,11,205667,"netWorked Youth Research for Empowerment in the Digital society: The emergence of the young as a distinct social group, and their slowly increasing empowerment through the availability of digital technology, has brought with it an understanding that they have a key role to play in the digital society, as drivers of new behaviours and understandings. However, their active participation in society is not reflected sufficiently in policy and decision-making, especially in relation to digital issues. Because of this, they are not well represented and unheard, and this makes it hard for research and policy to identify and understand their needs. These issues are further complicated by the fact that the group is a swiftly moving target, it is as heterogeneous as the wider society, and young people can be unwilling to be subjects of research. The WYRED project (netWorked Youth Research for Empowerment in the Digital society) aims to provide a framework for research in which children and young people can express and explore their perspectives and interests in relation to digital society, but also a platform from which they can communicate their perspectives to other stakeholders effectively through innovative engagement processes. It will do this by implementing a generative research cycle involving networking, dialogue, participatory research and interpretation phases centred around and driven by children and young people, out of which a diverse range of outputs, critical perspectives and other insights will emerge to inform policy and decision-making in relation to"
Q10,12,205699,"ICN2020: Advancing ICN towards real-world deployment through research, innovative applications, and global scale experimentation: Information access on the Internet is exploding. Usage is shifting to multimedia applications, social networking and IoE. Cellular networks are moving to the next generation. Networking technology is shifting towards virtualization, with SDN and NFV likely to change the infrastructure landscape. The cloud concept is transforming the Internet to a network of data centers, with a communication model consisting of computer-to-cloud-to-computer interactions. Security concerns are leading to an encryption of all traffic, wreaking havoc with established network mechanisms. In this scenario with dramatic growth and evolution, where abstractions and interfaces become fundamental, ICN is just the perfect solution. ICN2020 will build on the wealth of studies performed on ICN with six main aims: a) design and develop a set of innovative applications such as video delivery, interactive videos and social networks to exploit ICN; b) augment ICN with IoT features and cloud/CDN/virtualization services; c) accordingly enhance existing ICN solutions/architectures; d) build local and global test-bed(s) to experiment the applications, services and ICN enhancements; e) contribute to common APIs and standards, by continuing the work that project partners are already doing; and f) Industry POCs of products and services exploiting ICN. The I"
Q10,13,199159,"Measurement and Architecture for a Middleboxed Internet: Recent revelations about large-scale pervasive surveillance of Internet traffic have led to a rapidly expanding deployment of encryption in order to protect end-user privacy. At the same time, network operators and access providers rely on increasing use of in-network functionality provided by middleboxes and network function virtualization (NFV) approaches to improve network operations and management, and to provide additional value for their customers. In addition, new applications such as interactive video make new demands on the transport layer, requiring the deployment of new protocols and extensions, the deployment of which is impaired by the proliferation of middleboxes that cause them to fail. These three trends are on a collision course. The MAMI project seeks to restore balance among end-user privacy concerns in the face of pervasive surveillance, innovation in network protocols in the face of increasing ossification, and the provision of in-network functionality in a cooperative way. We aim to do this through the development and experimental deployment of a middlebox cooperation protocol (MCP) embedded in a more flexible transport layer, to be used together with ubiquitously deployed encryption. To ensure the applicability of the protocol, we will develop it on a background of middlebox behaviour models, derived from large"
Q10,14,194488,"Quantifying Flexibility in Communication Networks: Communication networks have emerged to become the basic infrastructure for all areas of our society with application areas ranging from social media to industrial production and healthcare. New requirements include the need for dynamic changes of the required resources, for example, to react to social events or to shifts of demands. Existing networks and, in particular, the Internet cannot meet those requirements mainly due to their ossification and hence limitation in resource allocation, i.e., lack of flexibility to adapt the available resources to changes of demands on a small time-scale and in an efficient way. In recent years, several concepts have emerged in networking research to provide more flexibility in networks through virtualization and control plane programmability. In particular, the split between data plane and a centralized control plane as defined by Software Defined Networking (SDN) is regarded as the basic concept to allow flexibility in networks. However, a deeper understanding of what flexibility means remains open. In this project, flexibility focuses on the dynamic changes in time and size of a network that is characterized by its resources (link rate and node capacities) and connectivity (network graph). It is the objective of this research to analyse the fundamental design space for flexibility in SDN-based networks with respect to cost such as resource usage, traffic overhead and delay. The outcome will be a set of quantitative arguments pro and contra"
Q10,15,209011,"INvestigating SDN Programmability ImpRovING optical South- and North- bound Interfaces: Population needs for Internet connectivity rely on carrier networks currently challenged by the ever-increasing network complexity, traffic volume, and dynamicity. Software Defined Networking (SDN) has entered the networking scene as an enabling technology that brings programmability to the network by decoupling the forwarding data-plane actions from the logic control-plane decisions through application programming interfaces. However, the variety of controllers governing different network segments and interfaces for control and management endangers actual carrier-grade SDN deployments. INvestigating SDN Programmability ImpRovING optical South- and North- bound Interfaces (INSPIRING-SNI) aims to enhance programmability in SDN ecosystems addressing two critical aspects. First, INSPIRING-SNI will control, manage and operate technology diverse environments through the SouthBound Interface (SBI) relying on innovative industry-driven standardization initiatives such as OpenROADM and the expertise of Dr. Garrich in experimental SDN applications for optical networks. Second, INSPIRING-SNI will develop an optimization-as-a-service (OaaS) framework for dynamic optimisation of multilayer backbone/metro networks (IP over optical) jointly with metro/access segment"
Q10,16,209252,", and to applications outside academia, such as optimising product placement and advertisement in social networks, or the development of measures that prevent vigilantism in social networks. The combination of network formation, innovation diffusion, and behavioural economics is not only a novel approach to these rather young research areas with potential impact in economics, psychology, social sciences, and even computer sciences; it is also a highly relevant topic for modern societies where social media play a crucial role in daily communication and information aggregation. This project will therefore not only add to our understanding of social dynamics and thereby push the academic boundaries, it will also have clear practical implications that allow for a broad exploitation of the research results."
Q10,17,193687,"Leveraging Binary Analysis to Secure the Internet of Things: We are in the midst of the shift towards the Internet of Things (IoT), where more and more (legacy) devices are connected to the Internet and communicate with each other. This paradigm shift brings new security challenges and unfortunately many current security solutions are not applicable anymore, e.g., because of a lack of clear network boundaries or resource-constrained devices. However, security plays a central role: In addition to its classical function in protecting against manipulation and fraud, it also enables novel applications and innovative business models. We propose a research program that leverages binary analysis techniques to improve the security within the IoT. We concentrate on the software level since this enables us to both analyze a given device for potential security vulnerabilities and add security features to harden the device against future attacks. More specifically, we concentrate on the firmware (i.e., the combination of persistent memory together with program code and data that powers such devices) and develop novel mechanism for binary analysis of such software. We design an intermediate language to abstract away from the concrete assembly level and this enables an analysis of many different platforms within a unified analysis framework. We transfer and extend program analysis techniques such as control-/data-flow analysis or symbolic execution and apply them to our IL. Given this novel toolset, we can analyze security properties of a given firmware image (e"
Q10,18,204439,"Second, we utilize additional degrees of freedom to resolve the tussle in the Internet by enabling coordination of the various Internet players. To this end, we introduce expressiveness of all the involved parties in existing and emerging protocols and enable agile deployment of third-party services and applications inside operational networks. Third, we contribute to the Internet policy making debate by providing an unbiased view of the state and health of the Internet as well as providing recommendations on how to resolve the Internet tussle. This is an interdisciplinary effort to foster a dialogue for Internet's future and sustainability in light of its ever-increasing growth and competitiveness."
Q10,19,197882,"SoBigData Research Infrastructure: One of the most pressing and fascinating challenges scientists face today, is understanding the complexity of our globally interconnected society. The big data arising from the digital breadcrumbs of human activities promise to let us scrutinize the ground truth of individual and collective behaviour at an unprecedented detail and scale. There is an urgent need to harness these opportunities for scientific advancement and for the social good. The main obstacle to this accomplishment, besides the scarcity of data scientists, is the lack of a large-scale open infrastructure, where big data and social mining research can be carried out. To this end, SoBigData proposes to create the Social Mining &amp; Big Data Ecosystem: a research infrastructure (RI) providing an integrated ecosystem for ethic-sensitive scientific discoveries and advanced applications of social data mining on the various dimensions of social life, as recorded by “big data”. Building on several established national infrastructures, SoBigData will open up new research avenues in multiple research fields, including mathematics, ICT, and human, social and economic sciences, by enabling easy comparison, re-use and integration of state-of-the-art big social data, methods, and services, into new research. It will not only strengthen the existing clusters of excellence in social data mining research, but also create a pan-European, inter-disciplinary community of social data scientists"
Q10,20,210523,"the advantages of the aforementioned technologies it is necessary to enhance the data transmission capacity of the smart grid communication infrastructure. For this purpose CONNECT will develop solutions for high interoperable, high data rate local and wide area communication in the grid with enhanced security in order to protect this critical infrastructure against attacks. Particular effort is spend to minimize the power consumption of the developed solutions. Selected results of CONNECT are planned to be demonstrated not only in lab environment but also in close to real life scenarios."
Q10,21,207032,"Bringing FIWARE to the NEXT step: Digital technologies underpin innovation and competitiveness across a broad range of market sectors. A key technology to boost such innovation and competitiveness is represented by the full and wide adoption of Open Service Platforms. In fact, they will allow increased competition and market penetration because they should be built on top of royalty-free open specifications, adopting open source reference implementations, and s such allowed to be offered by multiple vendors. The Seventh Framework Programme for Research and Technology Development (FP7) has developed the FIWARE platform which has demonstrated its potential of becoming a service platform of choice, with proven potential for usage by SMEs and startups. This rises to the extent that four main ICT players in Europe with global ambition have put FIWARE in their strategy for market development. More than that, those four players announced the creation of an open to all legal entity, the FIWARE Foundation, to have more stakeholders driving the evolution of FIWARE. Well in this scope, the aim of the FI-NEXT project is to put in place all the measures necessary in order to make FIWARE materializing such a potential. This will achieved pursuing the following objectives: a) bringing FIWARE from an European Open Source project to a global Open Source Community, b) ensuring FIWARE meets the highest quality standards and best technical support, c) positioning FIWARE as the de facto standard for the"
Q10,22,200038,"Securing Internet Routing from the Ground Up: The Internet is made up of dozens of thousands of smaller networks, called Autonomous Systems (ASes), ranging from multinational corporations to small businesses and schools, e.g., Google, Deutsche Telekom, AT&amp;T, and Hebrew U. Routing between ASes is handled by the Border Gateway Protocol (BGP), which is the glue that holds the Internet together. Alarmingly, despite the Internet's critical societal and economic role, BGP routing is dangerously vulnerable to configuration errors and attacks, and, consequently, every year or so a major Internet outage makes the news. To remedy BGP’s many security vulnerabilities, researchers and practitioners have invested much effort into designing security solutions for BGP routing. Yet, despite over a decade of Herculean efforts, many technological, political, and economic hurdles hinder, and possibly even prevent, deployment. I argue that the reasons for this are deeply rooted in today’s centralized, top-down, hierarchical paradigm for securing Internet routing. The aim of the planned research project is to put forth and explore a radically new paradigm for securing routing on the Internet. The proposed alternative roadmap for securing the Internet consists of two steps: 1) Jumpstarting BGP security: A novel approach to routing security that"
Q10,23,200732,"Probabilistic Foundations for Networks: In an ever-connected world, increasingly complex network systems play a crucial role in many daily tasks. This results in an acute need for methods/tools that can enable easy control of the network and, at the same time, provide rigorous guarantees about its behavior, performance, and security. Recent years saw the growth of a new software ecosystem -Software-defined networking (SDN)- which advocates a clean and open interface between networking devices and the software that controls them. Yet, existing SDN languages do not support reasoning about crucial quantitative aspects, such as: ""How much congestion is there?"" or ""Is the network resilient under failure?"". Enabling compositional quantitative reasoning is the major breakthrough needed to fully realize the vision of SDN. The central objective of this project is to develop new abstractions for programming of networks, with high-level modular constructs. We will provide rigorous semantic probabilistic foundations, enabling quantitative reasoning. This will serve as a solid platform for program analysis tools where compositional reasoning about complex interactions will be a reality. Our goal will be achieved through an interdisciplinary research effort: using techniques from concurrency and formal methods, areas where akin challenges can be found in the quest to design correct software systems. We will leverage the wealth of recent advances in those areas (some of which from the PI's own research) to network"
Q10,24,212109,"Provably Correct Networks: Networks are the backbone of our society, but configuring them is error-prone and tedious: misconfigured networks result in headline grabbing network outages that affect many users and hurt company revenues while security breaches that endanger millions of customers. There are currently no guarantees that deployed networks correctly implement their operator’s policy. Existing research has focused on two directions: a) low level analysis and instrumentation of real networking code prevents memory bugs in individual network elements, but does not capture network-wide properties desired by operators such as reachability or loop freedom; b) high-level analysis of network-wide properties to verify operator policies on abstract network models; unfortunately, there are no guarantees that the models are an accurate representation of the real network code, and often low-level errors invalidate the conclusions of the high-level analysis. We propose to achieve provably correct networks by simultaneously targeting both low-level security concerns and network-wide policy compliance checking. Our key proposal is to rely on exhaustive network symbolic execution for verification and to automatically generate provably correct implementations from network models. Generating efficient code that is equivalent to the model poses great challenges that we will address with three key contributions: a) We will develop a novel theoretical equivalence framework based on symbolic execution semantics, as well as equivalence-"
Q10,25,212662,"Video streaming services with Software-Defined Networking: Recent advances in mobile devices and video streaming services have motivated large-scale media consumption both in fixed and mobile environments. In this context, the main objective of network operators and service providers is to improve the Quality of Experience (QoE) of the end-users by providing high quality services and mechanisms for seamless adaptation to the specific network conditions of each user. However, the initial design of the Internet as a best-effort network makes it inappropriate for high-volume and bandwidth-intensive applications, like video streaming, and the centralised architectures employed by the network operators lead to long, non-optimal communication paths between clients and servers, waste of network resources and increased delays. The improvement of the QoE of multimedia communication services require novel network architectures and cross-layer adaptation mechanisms. Specifically, at the network layer, Software Defined Networking (SDN) enables the virtualisation of the network functions so that the network operators implement their own rules and policies in software and deploy them in an abstracted and virtualised network infrastructure. At the application layer, the Dynamic Adaptive Streaming over HTTP (DASH) approach enables the seamless adaptation of the video client to the specific network conditions of each user. The understanding of how the network parameters affect the human perception is a key factor in optimizing the functions in"
Q10,26,193612,"Distributed Optimization Methods for Smart Cyber-Physical Networks: The combination of embedded electronics and communication capability in almost any mobile or portable device has turned this century into the age of cyber-physical networks. Smart communicating devices with their sensing, computing and control capabilities promise to make our cities, transportation systems, factories and living environments more intelligent, energy-efficient, safe and secure. This extremely complex system has raised a number of new challenges involving ICT disciplines. In particular, a novel peer-to-peer distributed computational model is appearing as a new opportunity in which a service is built-up cooperatively by peers, rather than by a unique provider that knows and owns all data. The interdisciplinary “Optimization Community” is facing this revolution sharing a common need: to find new theories, methodologies and tools to optimize over this complex network system. With this in mind, OPT4SMART has a twofold objective. First, to provide a comprehensive theoretical framework to solve distributed optimization problems over peer-to-peer networks. Second, to develop effective numerical tools, based on this framework, to solve estimation, learning, decision and control problems in cyber-physical networks. To achieve this twofold objective, we will take a systems-theory perspective. Specific problems from these four areas will be abstracted to a common mathematical set-up"
Q10,27,202926,"Traditional Organised Crime and the Internet: The changing organization of illegal gambling networks: Transnational criminal networks utilise Information Communication Technology (ICT) to commit ‘old’ and ‘new’ types of crime. ICT assists in transnational crime (i.e., hacking) and also as a way to exchange information or plan new crimes. Empirical research has provided ample evidence that social and familial networks play a crucial role in the formation and growth (recruitment) of criminal networks. However, ICT now makes it possible for organised crime to form networks without the restrictions of geographic proximity and with the growth in the online gambling sector estimated at 13 billion Euros per annum in the EU worth approximately 15 percent of EU gambling market such sums of revenue attracts unwanted attention from organised cybercriminals. This proposal will therefore examine online gambling and extortion networks. The reason(s) for this is that gambling – illegal and legal – has often attracted organised crime, and empirical evidence regarding online gambling and extortion in EU is limited. The objectives of this research are: establish tools and technique that facilitate management of internal/external cyber-threats to online gambling sector validate tools and techniques that will facilitate the management of internal/external cyber-threats to online gambling sector set standards of information management set standards of dissemination and flows of information to cybersecurity centres from online gambling sector in EU This is to be"
Q10,28,194235,"Business and IT-Cloud Alignment using a Smart Socket: Business and IT Alignment is important challenge, as we are facing a dramatic change in the way we rely, depend and interact with ICT that influences our everyday life. Although “digital natives” will soon enter the workforce, there is still a huge gap between the business domain and ICT domain in terms of awareness, common understanding or expertise. This hampers the take-off of technology such as Cloud Computing. Hence, we are facing a competition, between global-market players who quicker succeed in changing business into the Cloud to raise ICT efficiency and reduce costs. This is particularly true for SMEs that have started to embrace virtualisation or at best IaaS offers but the exploding and dynamic market of components available on the PaaS or SaaS level demands for expertise and time typically not available at SMEs. Business processes are commodity when defining business activities in human understandable way in form of “sequences of manual, semi-automatic or automated tasks with the aim to achieve the company’s goal”. Previous work in plugIT mapped business processes on static ICT configurations available at a company’s site, assuming ICT is still mainly configured on platform or component level. CloudSocket envisions the idea of “Business Process as a Service”, where domain-specific business processes like employee registration at social insurance, tax report, or legal verification are supported by"
